"Name,""Source"",""Page"",""Level"",""Casting Time"",""Duration"",""School"",""Range"",""Components"",""Classes"",""Optional/Variant Classes"",""Subclasses"",""Text"",""At Higher Levels""";;;;;;;;;;;;
"Si un objetivo está en forma de nube y volando cuando termina el efecto, el objetivo desciende 60 pies por ronda durante 1 minuto hasta que aterriza, lo cual hace de manera segura. Si no puede aterrizar después de 1 minuto, cae la distancia restante."",""""";;;;;;;;;;;;
"Muro de viento,""PHB'14"",""288"",""3er"",""Acción"",""Concentración, hasta 1 minuto."",""Evocación"",""120 pies"",""V, S, M (un pequeño abanico y una pluma de origen exótico)"",""Druida (PHB'14), Guardabosques (PHB'14)"","""",""Artillero (TCE) Artificiero, Conocimiento (PHB'24) Bardo, Naturaleza (PHB'14) Clérigo, Naturaleza (PHB'14) Clérigo, Genio (Djinni) (TCE) Brujo, Genio (Djinni) (TCE) Brujo"",""Una pared de fuerte viento se levanta desde el suelo en un punto que elijas dentro del alcance. Puede hacer que la pared tenga hasta 50 pies de largo, 15 pies de alto y 1 pie de espesor. Puedes darle forma a la pared de la forma que elijas, siempre que forme un camino continuo a lo largo del suelo. El muro dura todo el tiempo.";;;;;;;;;;;;
;;;;;;;;;;;;
Cuando aparece el muro, cada criatura dentro de su área debe realizar una tirada de salvación de Fuerza. Una criatura sufre 3d8 de daño contundente si falla una salvación, o la mitad de daño si tiene éxito.;;;;;;;;;;;;
;;;;;;;;;;;;
"El fuerte viento mantiene a raya la niebla, el humo y otros gases. Las criaturas u objetos voladores pequeños o más pequeños no pueden atravesar la pared. Los materiales sueltos y livianos que se colocan en la pared vuelan hacia arriba. Las flechas, virotes y otros proyectiles ordinarios lanzados a objetivos detrás de la pared se desvían hacia arriba y fallan automáticamente. (Las rocas lanzadas por gigantes o máquinas de asedio y proyectiles similares no se ven afectadas). Las criaturas en forma gaseosa no pueden atravesarlo."",""""";;;;;;;;;;;;
"Muro de viento,""PHB'24"",""341"",""3er"",""Acción"",""Concentración, hasta 1 minuto."",""Evocación"",""120 pies"",""V, S, M (un abanico y una pluma)"",""Druida (PHB'24), Guardabosques (PHB'24)"","""",""Artillero (TCE) Artificiero, Artillero (EFA) Artificiero, Conocimiento (PHB'24) Bardo, Naturaleza (PHB'14) Clérigo, Naturaleza (PHB'14) Clérigo, Genio (Djinni) (TCE) Brujo, Genio (Djinni) (TCE) Brujo"",""Una pared de fuerte viento se levanta desde el suelo en un punto que elijas dentro del alcance. Puede hacer que la pared tenga hasta 50 pies de largo, 15 pies de alto y 1 pie de espesor. Puedes darle forma a la pared de la forma que elijas, siempre que forme un camino continuo a lo largo del suelo. El muro dura todo el tiempo.";;;;;;;;;;;;
;;;;;;;;;;;;
Cuando aparece el muro, cada criatura en su área realiza una tirada de salvación de Fuerza, recibiendo 4d8 de daño contundente si falla la salvación o la mitad de daño si tiene éxito.;;;;;;;;;;;;
;;;;;;;;;;;;
"El fuerte viento mantiene a raya la niebla, el humo y otros gases. Las criaturas u objetos voladores pequeños o más pequeños no pueden atravesar la pared. Los materiales sueltos y livianos que se colocan en la pared vuelan hacia arriba. Las flechas, virotes y otros proyectiles ordinarios lanzados a objetivos detrás de la pared se desvían hacia arriba y fallan automáticamente. Las rocas lanzadas por Gigantes o máquinas de asedio y proyectiles similares no se ven afectados. Las criaturas en forma gaseosa no pueden atravesarlo."",""""";;;;;;;;;;;;
"Desear,""PHB'14"",""288"",""noveno"",""Acción"",""Instantáneo"",""Conjuración"",""Ser"",""V"",""Hechicero (PHB'14), Mago (PHB'14)"","""",""Arcano (SCAG) Clérigo, Arcano (SCAG) Clérigo, Genio (TCE) Brujo, Genio (TCE) Brujo"",""El deseo es el hechizo más poderoso que puede lanzar una criatura mortal. Simplemente hablando en voz alta, puedes alterar los fundamentos mismos de la realidad de acuerdo con tus deseos.";;;;;;;;;;;;
;;;;;;;;;;;;
El uso básico de este hechizo es duplicar cualquier otro hechizo de nivel 8 o inferior. No necesitas cumplir ningún requisito en ese hechizo, incluidos componentes costosos. El hechizo simplemente surte efecto. Alternativamente, puede crear uno de los siguientes efectos de su elección:;;;;;;;;;;;;
;;;;;;;;;;;;
Creas un objeto de hasta 25.000 po de valor que no es un objeto mágico. El objeto no puede tener más de 300 pies en cualquier dimensión y aparece en un espacio desocupado que puedes ver en el suelo. Permites que hasta veinte criaturas que puedes ver recuperen todos los puntos de vida y terminas todos los efectos sobre ellas descritos en el hechizo de restauración mayor. Otorgas hasta diez criaturas que puedes ver resistencia al tipo de daño que elijas. Otorgas hasta diez criaturas que puedes ver inmunidad a un solo hechizo u otro efecto mágico durante 8 horas. Por ejemplo, podrías hacerte a ti y a todos tus compañeros inmunes al ataque de drenaje de vida de un lich. Puedes deshacer un único evento reciente forzando una repetición de cualquier tirada realizada en la última ronda (incluido tu último turno). La realidad se remodela para adaptarse al nuevo resultado. Por ejemplo, un hechizo de deseo podría deshacer la salvación exitosa de un oponente, el golpe crítico de un enemigo o la salvación fallida de un amigo. Puedes forzar que la repetición se realice con ventaja o desventaja, y puedes elegir si usar la repetición o la tirada original. Es posible que puedas lograr algo más allá del alcance de los ejemplos anteriores. Expresa tu deseo al DM con la mayor precisión posible. El DM tiene gran libertad para decidir lo que ocurre en tal caso; cuanto mayor es el deseo, mayor es la probabilidad de que algo salga mal. Este hechizo podría simplemente fallar, el efecto que deseas podría lograrse sólo en parte, o podrías sufrir alguna consecuencia imprevista como resultado de cómo expresaste el deseo. Por ejemplo, desear que un villano esté muerto podría impulsarte hacia adelante en el tiempo hasta un período en el que ese villano ya no esté vivo, sacándote efectivamente del juego. De manera similar, desear un objeto o artefacto mágico legendario podría transportarte instantáneamente a la presencia del propietario actual del objeto.;;;;;;;;;;;
;;;;;;;;;;;;
"El estrés de lanzar este hechizo para producir cualquier efecto que no sea duplicar otro hechizo te debilita. Después de soportar ese estrés, cada vez que lanzas un hechizo hasta que terminas un descanso prolongado, sufres 1d10 de daño necrótico por nivel de ese hechizo. Este daño no se puede reducir ni prevenir de ninguna manera. Además, tu Fuerza cae a 3, si aún no es 3 o menos, durante 2d4 días. Por cada uno de esos días que pasas descansando y haciendo nada más que actividad ligera, el tiempo restante de recuperación disminuye en 2 días. Finalmente, existe un 33 por ciento de posibilidades de que no puedas volver a pedir un deseo si sufres este estrés."",""""";;;;;;;;;;;;
"Desear,""PHB'24"",""341"",""noveno"",""Acción"",""Instantáneo"",""Conjuración"",""Ser"",""V"",""Hechicero (PHB'24), Mago (PHB'24)"","""",""Arcano (SCAG) Clérigo, Arcano (SCAG) Clérigo, Genio (TCE) Brujo, Genio (TCE) Brujo"",""El deseo es el hechizo más poderoso que un mortal puede lanzar. Simplemente hablando en voz alta, puedes alterar la realidad misma.";;;;;;;;;;;;
;;;;;;;;;;;;
El uso básico de este hechizo es duplicar cualquier otro hechizo de nivel 8 o inferior. Si lo usas de esta manera, no necesitas cumplir ningún requisito para lanzar ese hechizo, incluidos componentes costosos. El hechizo simplemente surte efecto.;;;;;;;;;;;;
;;;;;;;;;;;;
Alternativamente, puede crear uno de los siguientes efectos de su elección:;;;;;;;;;;;;
;;;;;;;;;;;;
Creación de objetos. Creas un objeto de hasta 25.000 GP de valor que no es un objeto mágico. El objeto no puede medir más de 300 pies en cualquier dimensión y aparece en un espacio desocupado que se puede ver en el suelo.;;;;;;;;;;;;
;;;;;;;;;;;;
Salud instantánea. Te permites a ti y a hasta veinte criaturas que puedas ver recuperar todos los puntos de vida y finalizas todos los efectos sobre ellas enumerados en el hechizo de Restauración Mayor.;;;;;;;;;;;;
;;;;;;;;;;;;
Resistencia. Otorgas hasta diez criaturas a las que puedes ver Resistencia al tipo de daño que elijas. Esta Resistencia es permanente.;;;;;;;;;;;;
;;;;;;;;;;;;
Inmunidad a hechizos. Otorgas hasta diez criaturas a las que puedes ver inmunidad a un solo hechizo u otro efecto mágico durante 8 horas.;;;;;;;;;;;;
;;;;;;;;;;;;
Aprendizaje repentino. Reemplazas una de tus hazañas con otra hazaña para la que eres elegible. Pierdes todos los beneficios de la hazaña anterior y obtienes los beneficios de la nueva. No puedes reemplazar una dote que sea un requisito previo para cualquiera de tus otras dotes o características.;;;;;;;;;;;;
;;;;;;;;;;;;
Rollo Rehacer. Deshaces un único evento reciente forzando una repetición de cualquier tirada de dado realizada en la última ronda (incluido tu último turno). La realidad se remodela para adaptarse al nuevo resultado. Por ejemplo, un hechizo de Deseo podría deshacer la tirada de salvación fallida de un aliado o el golpe crítico de un enemigo. Puedes forzar que la repetición se realice con Ventaja o Desventaja, y eliges si usar la repetición o la tirada original.;;;;;;;;;;;;
;;;;;;;;;;;;
Remodelar la realidad. Es posible que desees algo que no esté incluido en ninguno de los otros efectos. Para hacerlo, indique su deseo al DM con la mayor precisión posible. El DM tiene gran libertad para decidir lo que ocurre en tal caso; cuanto mayor es el deseo, mayor es la probabilidad de que algo salga mal. Este hechizo podría simplemente fallar, el efecto que deseas podría lograrse sólo en parte, o podrías sufrir una consecuencia imprevista como resultado de cómo expresaste el deseo. Por ejemplo, desear que un villano esté muerto podría impulsarte hacia adelante en el tiempo hasta un período en el que ese villano ya no esté vivo, sacándote efectivamente del juego. De manera similar, desear un objeto mágico legendario o un artefacto podría transportarte instantáneamente a la presencia del propietario actual del objeto. Si se concede tu deseo y sus efectos tienen consecuencias para toda una comunidad, región o mundo, es probable que atraigas enemigos poderosos. Si tu deseo afectara a un dios, los sirvientes divinos de ese dios podrían intervenir instantáneamente para impedirlo o animarte a formular el deseo de una manera particular. Si tu deseo desharía el multiverso, amenazaría la Ciudad de Sigil o afectaría a la Dama del Dolor de alguna manera, verás una imagen de ella en tu mente por un momento; Ella niega con la cabeza y tu deseo falla.;;;;;;;;;;
;;;;;;;;;;;;
"El estrés de lanzar Deseo para producir cualquier efecto que no sea duplicar otro hechizo te debilita. Después de soportar ese estrés, cada vez que lanzas un hechizo hasta que terminas un Descanso Largo, sufres 1d10 de daño necrótico por nivel de ese hechizo. Este daño no se puede reducir ni prevenir de ninguna manera. Además, tu puntuación de Fuerza pasa a ser 3 durante 2d4 días. Por cada uno de esos días que pasas descansando y haciendo nada más que actividad ligera, el tiempo restante de recuperación disminuye en 2 días. Finalmente, existe un 33 por ciento de posibilidades de que no puedas volver a lanzar Wish si sufres este estrés."",""""";;;;;;;;;;;;
"Descarga de bruja,""PHB'14"",""289"",""1er"",""Acción"",""Concentración, hasta 1 minuto."",""Evocación"",""30 pies"",""V, S, M (una ramita de un árbol que ha sido alcanzado por un rayo)"",""Hechicero (PHB'14), Brujo (PHB'14), Mago (PHB'14)"","""",""Tramposo Arcano (PHB'24) Pícaro, Tramposo Arcano (PHB'14) Pícaro, Lore (PHB'24) Bardo, Caballero sobrenatural (PHB'24) Luchador, Caballero sobrenatural (PHB'14) Luchador, Evocador (PHB'24) Mago"",""Un rayo de energía azul crepitante se lanza hacia una criatura dentro del alcance, formando un arco sostenido de relámpago entre tú y el objetivo. Realiza un ataque con hechizo a distancia contra esa criatura. Con un golpe, el objetivo recibe 1d12 de daño por rayo, y en cada uno de tus turnos mientras dure, puedes usar tu acción para infligir 1d12 de daño por rayo al objetivo automáticamente. El hechizo termina si usas tu acción para hacer cualquier otra cosa. El hechizo también termina si el objetivo está alguna vez fuera del alcance del hechizo o si tiene cobertura total de ti."",""En niveles superiores. Cuando lanzas este hechizo usando un espacio de hechizo de 2.º nivel o superior, el daño inicial aumenta en 1d12 por cada nivel de espacio por encima del 1.º.""";;;;;;;;;;;;
"Descarga de bruja,""PHB'24"",""343"",""1er"",""Acción"",""Concentración, hasta 1 minuto."",""Evocación"",""60 pies"",""V, S, M (una ramita alcanzada por un rayo)"",""Hechicero (PHB'24), Brujo (PHB'24), Mago (PHB'24)"","""",""Tramposo Arcano (PHB'24) Pícaro, Tramposo Arcano (PHB'14) Pícaro, Lore (PHB'24) Bardo, Caballero sobrenatural (PHB'24) Luchador, Caballero sobrenatural (PHB'14) Luchador, Evocador (PHB'24) Mago"",""Un rayo de energía crepitante se lanza hacia una criatura dentro del alcance, formando un arco sostenido de relámpagos entre tú y el objetivo. Realiza un ataque con hechizo a distancia contra él. Con un impacto, el objetivo sufre 2d12 de daño de Rayo.";;;;;;;;;;;;
;;;;;;;;;;;;
En cada uno de tus turnos siguientes, puedes realizar una acción adicional para infligir 1d12 de daño de Rayo al objetivo automáticamente, incluso si el primer ataque falló.;;;;;;;;;;;;
;;;;;;;;;;;;
"El hechizo termina si el objetivo alguna vez está fuera del alcance del hechizo o si tiene cobertura total tuya."",""Usando un espacio para hechizos de nivel superior. El daño inicial aumenta en 1d12 por cada nivel de espacio de hechizo superior a 1.""";;;;;;;;;;;;
"Marchitarse y florecer,""SCC"",""38"",""2do"",""Acción"",""Instantáneo"",""Nigromancia"",""60 pies"",""V, S, M (una enredadera marchita retorcida en un bucle)"",""Druida (PHB'14), Druida (PHB'24), Hechicero (PHB'14), Hechicero (PHB'24), Mago (PHB'14), Mago (PHB'24)"","""",""Tramposo arcano (PHB'24) Pícaro, Tramposo arcano (PHB'14) Pícaro, Lore (PHB'24) Bardo, Caballero sobrenatural (PHB'24) Luchador, Caballero sobrenatural (PHB'14) Luchador"",""Invocas tanto la muerte como la vida en una esfera de 10 pies de radio centrada en un punto dentro del alcance. Cada criatura de tu elección en esa área debe realizar una tirada de salvación de Constitución, sufriendo 2d6 de daño necrótico si falla, o la mitad de daño si tiene éxito. La vegetación no mágica en esa zona se marchita.";;;;;;;;;;;;
;;;;;;;;;;;;
"Además, una criatura de tu elección en esa área puede gastar y tirar uno de sus Dados de Golpe no gastados y recuperar una cantidad de puntos de golpe igual a la tirada más tu modificador de habilidad de lanzamiento de hechizos."",""En niveles superiores. Cuando lanzas este hechizo usando un espacio de hechizo de nivel 3 o superior, el daño aumenta en 1d6 por cada espacio por encima del 2, y el número de Dados de Golpe que se pueden gastar y agregar a la tirada de curación aumenta en uno por cada espacio por encima del 2.""";;;;;;;;;;;;
"Palabra de resplandor,""XGE"",""171"",""Truco"",""Acción"",""Instantáneo"",""Evocación"",""5 pies"",""V, M (un símbolo sagrado)"","""",""Clérigo (PHB'14)"",""Lore (PHB'24) Bardo, Hechicero del Alma Divina (XGE), Hechicero del Alma Divina (XGE)"",""Pronuncias una palabra divina y de ti brota un resplandor ardiente. Cada criatura de tu elección que puedas ver dentro del alcance debe superar una tirada de salvación de Constitución o sufrir 1d6 de daño radiante.";;;;;;;;;;;;
;;;;;;;;;;;;
"El daño del hechizo aumenta en 1d6 cuando alcanzas el nivel 5 (2d6), el nivel 11 (3d6) y el nivel 17 (4d6)."",""""";;;;;;;;;;;;
"Palabra de resplandor,""PHB'24"",""343"",""Truco"",""Acción"",""Instantáneo"",""Evocación"",""Ser"",""V, M (una ficha de rayos solares)"",""Clérigo (PHB'24)"","""",""Lore (PHB'24) Bardo, Hechicero del Alma Divina (XGE), Hechicero del Alma Divina (XGE)"",""Un resplandor ardiente brota de ti en una emanación de 5 pies. Cada criatura de tu elección que puedas ver en él debe superar una tirada de salvación de Constitución o sufrir 1d6 de daño Radiante."",""Actualización de Cantrip. El daño aumenta en 1d6 cuando alcanzas los niveles 5 (2d6), 11 (3d6) y 17 (4d6).""";;;;;;;;;;;;
